Epoch,Train Loss,Test Loss,Epoch Time (s),Portfolio Value,Avg Epoch Time (s)
71,0.0017817355692386627,0.0019266429590061307,530.8470652103424,0.872946560382843,0.23055092453956605
72,0.0017580337589606643,0.001978957327082753,530.9327170848846,0.8722436428070068,0.23055092453956605
73,0.0017519801622256637,0.001980776432901621,531.0173988342285,0.8680082559585571,0.23055092453956605
74,0.0017395821632817388,0.001918685156852007,531.1021966934204,0.8573201894760132,0.23055092453956605
75,0.0017085159197449684,0.001815811381675303,531.187361240387,0.853627622127533,0.23055092453956605
76,0.0016668742755427957,0.0017134343506768346,531.2723915576935,0.8739243149757385,0.23055092453956605
77,0.0016328629571944475,0.0016417729202657938,531.3569948673248,0.8672788739204407,0.23055092453956605
78,0.0016169161535799503,0.0016042499337345362,531.4423956871033,0.8785074949264526,0.23055092453956605
79,0.0016131122829392552,0.0015856268582865596,531.528653383255,0.883938193321228,0.23055092453956605
80,0.0016067737014964223,0.0015722648240625858,531.6136560440063,0.8828974366188049,0.23055092453956605
81,0.0015893485397100449,0.0015635571908205748,531.7065334320068,0.8849998712539673,0.23055092453956605
82,0.0015654736198484898,0.0015656928298994899,531.7915964126587,0.875764787197113,0.23055092453956605
83,0.0015463707968592644,0.0015781803522258997,531.8820707798004,0.8682625889778137,0.23055092453956605
84,0.0015379086835309863,0.0015893460949882865,531.9668622016907,0.8655611276626587,0.23055092453956605
85,0.0015357371885329485,0.001585308345966041,532.0524456501007,0.8607556223869324,0.23055092453956605
86,0.001531097455881536,0.0015623103827238083,532.1379742622375,0.8570066094398499,0.23055092453956605
87,0.0015199793269857764,0.0015297612408176064,532.2268252372742,0.8491702675819397,0.23055092453956605
88,0.0015062025049701333,0.0015015768585726619,532.3121662139893,0.8563201427459717,0.23055092453956605
89,0.0014963105786591768,0.001484901993535459,532.3974769115448,0.871127188205719,0.23055092453956605
90,0.0014925006544217467,0.001476805191487074,532.4826781749725,0.8712093234062195,0.23055092453956605
91,0.001490964088588953,0.001470531104132533,532.5685653686523,0.8498125076293945,0.23055092453956605
92,0.0014866313431411982,0.0014633056707680225,532.6542525291443,0.8485344052314758,0.23055092453956605
93,0.0014785479288548231,0.0014575377572327852,532.7394194602966,0.8374219536781311,0.23055092453956605
94,0.0014701473992317915,0.0014556843088939786,532.8246257305145,0.8350370526313782,0.23055092453956605
95,0.0014648812357336283,0.0014558612601831555,532.9151186943054,0.8409070372581482,0.23055092453956605
96,0.0014625421026721597,0.0014532632194459438,532.9998450279236,0.8323206901550293,0.23055092453956605
97,0.001460069790482521,0.001445207861252129,533.0848567485809,0.8245400786399841,0.23055092453956605
98,0.0014552547363564372,0.0014338194159790874,533.1717929840088,0.8231303691864014,0.23055092453956605
99,0.0014489325694739819,0.0014236028073355556,533.2567524909973,0.8289399743080139,0.23055092453956605
100,0.001443552551791072,0.001416971324943006,533.3423781394958,0.8353516459465027,0.23055092453956605
101,0.0014402203960344195,0.0014126080786809325,533.4272170066833,0.8284860253334045,0.23055092453956605
102,0.001437669969163835,0.0014078759122639894,533.5119910240173,0.8302723169326782,0.23055092453956605
103,0.001434018835425377,0.0014019672526046634,533.5968673229218,0.8235576748847961,0.23055092453956605
104,0.001428942196071148,0.0013962341472506523,533.682070016861,0.8307587504386902,0.23055092453956605
105,0.0014237627619877458,0.0013919175835326314,533.7685046195984,0.8021066784858704,0.23055092453956605
106,0.0014196764677762985,0.0013884133659303188,533.8534505367279,0.8024068474769592,0.23055092453956605
107,0.001416418352164328,0.001384055707603693,533.944920539856,0.7959331274032593,0.23055092453956605
108,0.0014128158800303936,0.0013781391317024827,534.0294206142426,0.7821625471115112,0.23055092453956605
109,0.001408282550983131,0.0013716318644583225,534.1181666851044,0.791252076625824,0.23055092453956605
110,0.0014033918268978596,0.0013659081887453794,534.2033143043518,0.7969220280647278,0.23055092453956605
111,0.0013990149600431323,0.0013612171169370413,534.2886745929718,0.7947491407394409,0.23055092453956605
112,0.001395251601934433,0.0013566743582487106,534.3737125396729,0.7834987044334412,0.23055092453956605
113,0.0013914336450397968,0.0013515332248061895,534.4589264392853,0.7862074971199036,0.23055092453956605
114,0.0013870354741811752,0.0013460322516039014,534.5458693504333,0.8052422404289246,0.23055092453956605
115,0.0013822695473209023,0.001340894727036357,534.6320543289185,0.8029050230979919,0.23055092453956605
116,0.0013777093263342977,0.0013363150646910071,534.7180736064911,0.7946249842643738,0.23055092453956605
117,0.0013735464308410883,0.0013317553093656898,534.8041186332703,0.7932193875312805,0.23055092453956605
118,0.0013694333611056209,0.001326675876043737,534.8890557289124,0.8060109615325928,0.23055092453956605
119,0.0013650027103722095,0.0013211715267971158,534.9812803268433,0.8082910776138306,0.23055092453956605
120,0.0013603231636807323,0.001315757748670876,535.0666589736938,0.8111851811408997,0.23055092453956605
121,0.001355741755105555,0.0013107034610584378,535.151273727417,0.8324556946754456,0.23055092453956605
122,0.001351411221548915,0.0013057927135378122,535.2370998859406,0.8321131467819214,0.23055092453956605
123,0.0013471317943185568,0.0013007266679778695,535.3228182792664,0.8479695916175842,0.23055092453956605
124,0.001342655741609633,0.0012955411802977324,535.4091556072235,0.8459271192550659,0.23055092453956605
125,0.0013380040181800723,0.0012905033072456717,535.4952480792999,0.87291419506073,0.23055092453956605
126,0.0013333946699276567,0.0012856965186074376,535.5809695720673,0.8650848865509033,0.23055092453956605
127,0.0013289382914081216,0.001280887401662767,535.667222738266,0.8703062534332275,0.23055092453956605
128,0.001324521959759295,0.00127581343986094,535.7544083595276,0.8731211423873901,0.23055092453956605
129,0.0013199964305385947,0.0012704861583188176,535.8397800922394,0.8711187243461609,0.23055092453956605
130,0.0013153768377378583,0.0012651310535147786,535.9240031242371,0.860540509223938,0.23055092453956605
131,0.0013107960112392902,0.0012599040055647492,536.0144083499908,0.8659273386001587,0.23055092453956605
132,0.0013063126243650913,0.001254769624210894,536.0992381572723,0.8583996891975403,0.23055092453956605
133,0.0013018448371440172,0.001249646651558578,536.1838977336884,0.8360087871551514,0.23055092453956605
134,0.001297299168072641,0.0012445567408576608,536.2681033611298,0.841558039188385,0.23055092453956605
135,0.0012926928466185927,0.0012395689263939857,536.3537724018097,0.8319709300994873,0.23055092453956605
136,0.0012881130678579211,0.0012346463045105338,536.4397644996643,0.8301553130149841,0.23055092453956605
137,0.0012835912639275193,0.001229640212841332,536.5252809524536,0.8432669639587402,0.23055092453956605
138,0.0012790749315172434,0.0012244436657056212,536.6105573177338,0.8459169864654541,0.23055092453956605
139,0.0012745141284540296,0.0012190997367724776,536.6981267929077,0.8394226431846619,0.23055092453956605
140,0.0012699307408183813,0.001213737647049129,536.7836666107178,0.8332571387290955,0.23055092453956605
141,0.0012653762241825461,0.001208441681228578,536.8693344593048,0.8519720435142517,0.23055092453956605
142,0.0012608557008206844,0.0012032160302624106,536.9553647041321,0.8555551171302795,0.23055092453956605
143,0.0012563270283862948,0.0011980475392192602,537.0483808517456,0.8529490232467651,0.23055092453956605
144,0.001251764944754541,0.00119294214528054,537.1341524124146,0.8496947288513184,0.23055092453956605
145,0.0012471918016672134,0.0011878835503011942,537.2196133136749,0.8451141119003296,0.23055092453956605
146,0.0012426393805071712,0.0011828001588582993,537.3052859306335,0.8489672541618347,0.23055092453956605
147,0.0012381053529679775,0.0011776111787185073,537.3984751701355,0.848133385181427,0.23055092453956605
148,0.0012335641076788306,0.0011723008938133717,537.4863159656525,0.8336096405982971,0.23055092453956605
149,0.00122900924179703,0.0011669303057715297,537.5783324241638,0.8547759652137756,0.23055092453956605
150,0.0012244594981893897,0.0011615750845521688,537.6661972999573,0.8619060516357422,0.23055092453956605
151,0.0012199276825413108,0.0011562741128727794,537.7575237751007,0.8568424582481384,0.23055092453956605
152,0.001215403201058507,0.0011510320473462343,537.8489003181458,0.8513174653053284,0.23055092453956605
153,0.0012108691735193133,0.0011458437656983733,537.93927526474,0.839036762714386,0.23055092453956605
154,0.001206327578984201,0.0011406914563849568,538.0304687023163,0.8275070190429688,0.23055092453956605
155,0.0012017939006909728,0.0011355332098901272,538.1212675571442,0.830477774143219,0.23055092453956605
156,0.0011972730280831456,0.0011303196661174297,538.2101998329163,0.8185015916824341,0.23055092453956605
157,0.001192756462842226,0.001125032315030694,538.2970135211945,0.8289027810096741,0.23055092453956605
158,0.0011882383842021227,0.001119698747061193,538.3843395709991,0.8250471949577332,0.23055092453956605
159,0.0011837250785902143,0.001114367158152163,538.4719204902649,0.8311351537704468,0.23055092453956605
160,0.0011792236473411322,0.0011090716579928994,538.5588698387146,0.819797933101654,0.23055092453956605
161,0.0011747311800718307,0.0011038238881155849,538.647531747818,0.8309863209724426,0.23055092453956605
162,0.0011702404590323567,0.0010986197739839554,538.7370727062225,0.823371410369873,0.23055092453956605
163,0.001165750902146101,0.0010934447636827826,538.8280184268951,0.8221338391304016,0.23055092453956605
164,0.0011612692615017295,0.0010882720816880465,538.9191100597382,0.8214987516403198,0.23055092453956605
165,0.0011567986803129315,0.0010830722749233246,539.0110836029053,0.8254721164703369,0.23055092453956605
166,0.0011523367138579488,0.0010778356809169054,539.1012425422668,0.8246744871139526,0.23055092453956605
167,0.0011478810338303447,0.001072578364983201,539.1894180774689,0.8464938998222351,0.23055092453956605
168,0.0011434340849518776,0.0010673286160454154,539.2805318832397,0.8510315418243408,0.23055092453956605
169,0.0011389990104362369,0.0010621084365993738,539.3684258460999,0.8432052731513977,0.23055092453956605
170,0.0011345745297148824,0.0010569264413788915,539.4557189941406,0.8361763954162598,0.23055092453956605
171,0.0011301578488200903,0.0010517793707549572,539.5468933582306,0.8338937759399414,0.23055092453956605
172,0.0011257488513365388,0.0010466559324413538,539.6355414390564,0.8348836898803711,0.23055092453956605
173,0.0011213509133085608,0.001041538780555129,539.7317047119141,0.8377647995948792,0.23055092453956605
174,0.0011169655481353402,0.0010364123154431581,539.8266639709473,0.8339877724647522,0.23055092453956605
175,0.0011125917080789804,0.0010312740923836827,539.9167165756226,0.83790522813797,0.23055092453956605
176,0.0011082291603088379,0.00102613540366292,540.0092902183533,0.8460442423820496,0.23055092453956605
177,0.0011038790689781308,0.0010210134787485003,540.0981764793396,0.8271585702896118,0.23055092453956605
178,0.0010995427146553993,0.0010159200755879283,540.1987309455872,0.8215850591659546,0.23055092453956605
179,0.0010952192824333906,0.0010108589194715023,540.2912135124207,0.828955352306366,0.23055092453956605
180,0.0010909076081588864,0.0010058266343548894,540.3885152339935,0.8417506217956543,0.23055092453956605
181,0.0010866083903238177,0.0010008143726736307,540.4723012447357,0.8426706194877625,0.23055092453956605
182,0.001082323375158012,0.0009958114242181182,540.5583717823029,0.8619301915168762,0.23055092453956605
183,0.0010780529119074345,0.0009908111533150077,540.6441428661346,0.8603473901748657,0.23055092453956605
184,0.0010737970005720854,0.000985815771855414,540.7309901714325,0.8547418117523193,0.23055092453956605
185,0.0010695555247366428,0.0009808337781578302,540.8171057701111,0.8577215075492859,0.23055092453956605
186,0.001065329648554325,0.0009758746600709856,540.903044462204,0.8472315073013306,0.23055092453956605
187,0.0010611193720251322,0.0009709440055303276,540.9889540672302,0.853200376033783,0.23055092453956605
188,0.0010569243459030986,0.0009660419309511781,541.0748655796051,0.8488528728485107,0.23055092453956605
189,0.0010527442209422588,0.0009611646528355777,541.1616654396057,0.8566513061523438,0.23055092453956605
190,0.0010485799284651875,0.0009563056519255042,541.2540414333344,0.8492559194564819,0.23055092453956605
191,0.0010444323997944593,0.0009514596313238144,541.3401536941528,0.8473163843154907,0.23055092453956605
192,0.0010403015185147524,0.0009466253104619682,541.4261455535889,0.8469468355178833,0.23055092453956605
193,0.0010361874010413885,0.0009418065310455859,541.5118346214294,0.8410958051681519,0.23055092453956605
194,0.0010320906294509768,0.0009370094630867243,541.5957095623016,0.8469783663749695,0.23055092453956605
195,0.0010280113201588392,0.0009322383557446301,541.6820735931396,0.8345566391944885,0.23055092453956605
196,0.0010239494731649756,0.0009274949552491307,541.7677538394928,0.8365472555160522,0.23055092453956605
197,0.0010199048556387424,0.0009227775153703988,541.8527798652649,0.8517338037490845,0.23055092453956605
198,0.001015877933241427,0.0009180823690257967,541.9388117790222,0.8506192564964294,0.23055092453956605
199,0.0010118691716343164,0.0009134057909250259,542.0233285427094,0.8469720482826233,0.23055092453956605
200,0.0010078789200633764,0.000908746151253581,542.1098036766052,0.8669492602348328,0.23055092453956605
201,0.0010039072949439287,0.0009041053126566112,542.1950116157532,0.8708337545394897,0.23055092453956605
202,0.0009999544126912951,0.0008994864765554667,542.286924123764,0.8677210211753845,0.23055092453956605
203,0.0009960205061361194,0.0008948933100327849,542.3719966411591,0.8496606945991516,0.23055092453956605
204,0.0009921056916937232,0.0008903270936571062,542.4576907157898,0.8366842269897461,0.23055092453956605
205,0.000988209736533463,0.0008857870125211775,542.5430164337158,0.8500818610191345,0.23055092453956605
206,0.000984333106316626,0.0008812709129415452,542.627450466156,0.8256149888038635,0.23055092453956605
207,0.0009804759174585342,0.0008767762337811291,542.7119951248169,0.8117915391921997,0.23055092453956605
208,0.0009766386356204748,0.0008723021019250154,542.7985649108887,0.807817280292511,0.23055092453956605
209,0.0009728210279718041,0.0008678489830344915,542.8845572471619,0.8054895401000977,0.23055092453956605
210,0.0009690236183814704,0.0008634194382466376,542.9708511829376,0.8014485836029053,0.23055092453956605
211,0.0009652462904341519,0.0008590154466219246,543.0552189350128,0.8244118094444275,0.23055092453956605
212,0.0009614890441298485,0.000854638172313571,543.141241312027,0.8364948034286499,0.23055092453956605
213,0.000957751995883882,0.0008502869750373065,543.2282025814056,0.8391187787055969,0.23055092453956605
214,0.0009540354367345572,0.0008459605160169303,543.3216042518616,0.8369243741035461,0.23055092453956605
215,0.000950339250266552,0.0008416571072302759,543.4064998626709,0.8246051073074341,0.23055092453956605
216,0.0009466637275181711,0.0008373760501854122,543.491899728775,0.8344556093215942,0.23055092453956605
217,0.0009430089849047363,0.000833118159789592,543.5791928768158,0.8306446075439453,0.23055092453956605
218,0.0009393751970492303,0.0008288845419883728,543.6641113758087,0.8164083361625671,0.23055092453956605
219,0.0009357621311210096,0.0008246769430115819,543.7496099472046,0.8232599496841431,0.23055092453956605
220,0.0009321700199507177,0.0008204956538975239,543.8377590179443,0.8197767734527588,0.23055092453956605
221,0.0009285990381613374,0.000816340500023216,543.9231157302856,0.8153865337371826,0.23055092453956605
222,0.0009250488947145641,0.0008122102590277791,544.0091767311096,0.82623690366745,0.23055092453956605
223,0.0009215199970640242,0.0008081038831733167,544.0948617458344,0.8203903436660767,0.23055092453956605
224,0.0009180121123790741,0.0008040210814215243,544.1805737018585,0.8212054967880249,0.23055092453956605
225,0.000914525764528662,0.0007999624358490109,544.2658739089966,0.8354761004447937,0.23055092453956605
226,0.0009110604296438396,0.0007959289359860122,544.3565199375153,0.8348476886749268,0.23055092453956605
227,0.0009076166898012161,0.0007919214549474418,544.4410841464996,0.8288031220436096,0.23055092453956605
228,0.0009041940793395042,0.0007879401091486216,544.5267069339752,0.8381767868995667,0.23055092453956605
229,0.0009007927728816867,0.000783984549343586,544.6112434864044,0.842268705368042,0.23055092453956605
230,0.0008974128868430853,0.0007800537860020995,544.698481798172,0.8350694179534912,0.23055092453956605
231,0.0008940542466007173,0.0007761474116705358,544.7840778827667,0.8346937894821167,0.23055092453956605
232,0.0008907172014005482,0.0007722651935182512,544.8697748184204,0.8380865454673767,0.23055092453956605
233,0.0008874014019966125,0.0007684077718295157,544.9557156562805,0.8341485857963562,0.23055092453956605
234,0.000884107081219554,0.0007645756122656167,545.0414061546326,0.8201188445091248,0.23055092453956605
235,0.0008808341808617115,0.0007607695297338068,545.1270339488983,0.8133937120437622,0.23055092453956605
236,0.0008775825845077634,0.000756989058572799,545.2132349014282,0.8070783615112305,0.23055092453956605
237,0.0008743522921577096,0.0007532338495366275,545.2974331378937,0.7992929816246033,0.23055092453956605
238,0.0008711434784345329,0.0007495033205486834,545.385687828064,0.8031772971153259,0.23055092453956605
239,0.0008679557940922678,0.0007457970641553402,545.470495223999,0.8088617920875549,0.23055092453956605
240,0.0008647895301692188,0.0007421153713949025,545.5556178092957,0.80158931016922,0.23055092453956605
241,0.0008616445702500641,0.0007384584750980139,545.639778137207,0.8053505420684814,0.23055092453956605
242,0.0008585207397118211,0.0007348270155489445,545.72416472435,0.8074567914009094,0.23055092453956605
243,0.0008554181549698114,0.0007312208763323724,545.8088486194611,0.8083164095878601,0.23055092453956605
244,0.0008523365249857306,0.0007276398246176541,545.8974034786224,0.7952200770378113,0.23055092453956605
245,0.0008492761407978833,0.0007240833947435021,545.9854187965393,0.7870098948478699,0.23055092453956605
246,0.0008462367113679647,0.0007205511792562902,546.0722119808197,0.7803990840911865,0.23055092453956605
247,0.0008432182366959751,0.0007170432363636792,546.1589200496674,0.7703924179077148,0.23055092453956605
248,0.0008402207167819142,0.0007135595660656691,546.2440600395203,0.7772203087806702,0.23055092453956605
249,0.0008372440934181213,0.0007101006340235472,546.3347063064575,0.7789210081100464,0.23055092453956605
250,0.0008342882501892745,0.0007066664984449744,546.4301891326904,0.7709397077560425,0.23055092453956605
251,0.0008313530124723911,0.0007032569847069681,546.5151634216309,0.7107155323028564,0.23055092453956605
252,0.0008284384966827929,0.0006998716271482408,546.6010940074921,0.7124674320220947,0.23055092453956605
253,0.000825544644612819,0.0006965102511458099,546.6870722770691,0.7078590989112854,0.23055092453956605
254,0.0008226712816394866,0.0006931726238690317,546.7735757827759,0.7208586931228638,0.23055092453956605
255,0.0008198183495551348,0.0006898587453179061,546.8593225479126,0.7270735502243042,0.23055092453956605
256,0.0008169856737367809,0.0006865690229460597,546.9452402591705,0.7333750128746033,0.23055092453956605
257,0.0008141732541844249,0.0006833032239228487,547.031660079956,0.7333448529243469,0.23055092453956605
258,0.0008113810908980668,0.0006800612900406122,547.1181256771088,0.7244652509689331,0.23055092453956605
259,0.0008086089510470629,0.0006768431048840284,547.204320192337,0.7429623603820801,0.23055092453956605
260,0.0008058568346314132,0.0006736481445841491,547.2894239425659,0.7474328279495239,0.23055092453956605
261,0.0008031245670281351,0.0006704762927256525,547.3753688335419,0.7477065920829773,0.23055092453956605
262,0.0008004121482372284,0.0006673277821391821,547.4672513008118,0.7465981841087341,0.23055092453956605
263,0.0007977193454280496,0.0006642023217864335,547.5527248382568,0.7518435716629028,0.23055092453956605
264,0.0007950462750159204,0.0006611000280827284,547.6378252506256,0.752135694026947,0.23055092453956605
265,0.0007923925295472145,0.0006580210174433887,547.7232155799866,0.7533096671104431,0.23055092453956605
266,0.0007897583418525755,0.0006549647077918053,547.808737039566,0.7450037002563477,0.23055092453956605
267,0.000787143362686038,0.0006519310409203172,547.8929781913757,0.7423846125602722,0.23055092453956605
268,0.0007845474756322801,0.0006489196675829589,547.9783434867859,0.7262625098228455,0.23055092453956605
269,0.0007819709135219455,0.0006459307041950524,548.0635676383972,0.7249030470848083,0.23055092453956605
270,0.0007794131524860859,0.0006429640343412757,548.1488230228424,0.7235984206199646,0.23055092453956605
271,0.0007768743089400232,0.0006400197162292898,548.2337703704834,0.7188904881477356,0.23055092453956605
272,0.0007743541500531137,0.0006370975752361119,548.318498134613,0.751797080039978,0.23055092453956605
273,0.0007718525594100356,0.0006341973785310984,548.4039204120636,0.7493305206298828,0.23055092453956605
274,0.0007693695370107889,0.0006313188932836056,548.4919407367706,0.7500519752502441,0.23055092453956605
275,0.0007669049664400518,0.0006284618866629899,548.5772745609283,0.749523401260376,0.23055092453956605
276,0.0007644586730748415,0.0006256264168769121,548.6615915298462,0.7586978077888489,0.23055092453956605
277,0.0007620305404998362,0.0006228123675100505,548.7474563121796,0.7572198510169983,0.23055092453956605
278,0.0007596204522997141,0.0006200195639394224,548.8325686454773,0.7493067979812622,0.23055092453956605
279,0.0007572282338514924,0.0006172481807880104,548.9179012775421,0.7556095719337463,0.23055092453956605
280,0.0007548538851551712,0.0006144976359792054,549.0037868022919,0.7597899436950684,0.23055092453956605
281,0.0007524972897954285,0.0006117678713053465,549.0884008407593,0.7570403814315796,0.23055092453956605
282,0.000750158098526299,0.0006090586539357901,549.1739206314087,0.7609608769416809,0.23055092453956605
283,0.0007478364277631044,0.0006063699256628752,549.2598638534546,0.7643750905990601,0.23055092453956605
284,0.0007455320446752012,0.0006037016282789409,549.3461046218872,0.765551745891571,0.23055092453956605
285,0.0007432448910549283,0.0006010538199916482,549.4306204319,0.7596316933631897,0.23055092453956605
286,0.0007409747922793031,0.0005984261515550315,549.516019821167,0.767974853515625,0.23055092453956605
287,0.0007387216901406646,0.0005958184483461082,549.6011228561401,0.7677656412124634,0.23055092453956605
288,0.0007364853518083692,0.0005932304193265736,549.6863508224487,0.7732769846916199,0.23055092453956605
289,0.0007342657772824168,0.0005906620644964278,549.7707469463348,0.7803035378456116,0.23055092453956605
290,0.0007320627337321639,0.000588113151025027,549.8563740253448,0.7753654718399048,0.23055092453956605
291,0.0007298761629499495,0.000585583911743015,549.941329240799,0.7696928977966309,0.23055092453956605
292,0.0007277059485204518,0.0005830738227814436,550.0265529155731,0.7712639570236206,0.23055092453956605
293,0.000725551915820688,0.0005805830005556345,550.1120581626892,0.7781327962875366,0.23055092453956605
