Epoch,Train Loss,Test Loss
85,0.0004886926073123943,0.00034901229082606733
86,0.00048572019584262595,0.0003477745147062127
87,0.0004829242426677848,0.00034663916184482247
88,0.00048028098451030296,0.00034556091387375176
89,0.0004777738184818417,0.000344530058844777
90,0.0004753910992774994,0.0003435287770116702
91,0.00047312235983554274,0.00034255579389123756
92,0.00047095960514895895,0.0003416034525302662
93,0.0004688966948484815,0.0003406690748471936
94,0.00046692748817987246,0.00033974498060574245
95,0.00046504625061061233,0.00033884348337199875
96,0.0004632476153327694,0.00033794535107021644
97,0.00046152632032760057,0.00033705602717501194
98,0.0004598777703466584,0.0003361682277913629
99,0.00045829849010000804,0.0003352823915933682
100,0.0004567839776562458,0.00033441323189022527
101,0.00045532990493700795,0.00033353206712159923
102,0.00045393258214635016,0.00033265731022269886
103,0.0004525899740179912,0.0003317873840304938
104,0.0004512980137920874,0.00033092130060223014
105,0.00045005518414274786,0.0003300467564258724
106,0.0004488578987543141,0.0003291666981319643
107,0.0004477038892218843,0.0003282867112747309
108,0.0004465904909280922,0.00032740781210701574
109,0.0004455147914110471,0.0003265216258693148
110,0.00044447585472851876,0.00032562696195038206
111,0.00044347116813431964,0.00032473077378447423
112,0.0004424988735259619,0.00032382815023249183
113,0.0004415580634875888,0.00032292163761501964
114,0.0004406459358130907,0.00032201211089903317
115,0.0004397610550214753,0.0003211049066687172
116,0.00043890213950478014,0.0003201880865328183
117,0.00043806756075740193,0.0003192628273444081
118,0.000437254935422008,0.0003183313412591815
119,0.00043646601284669326,0.00031740073993040077
120,0.00043569673246965205,0.00031646232819184663
121,0.00043494767994772663,0.0003155243583023548
122,0.0004342173856529703,0.0003145847099155865
123,0.00043350375449456146,0.0003136453964874487
124,0.00043280741035699275,0.0003126895883311094
125,0.00043212854726580043,0.0003117410254410722
126,0.0004314648292921163,0.0003107838856521994
127,0.0004308152154350417,0.00030983372469728983
128,0.00043018137762494257,0.0003088743272449144
129,0.0004295612380177118,0.00030790080226407473
130,0.0004289547444497378,0.0003069429293232547
131,0.0004283578034826658,0.00030597013379023835
132,0.00042777127949256084,0.0003049940714845434
133,0.0004271970175313837,0.0003040191767716103
134,0.00042663111587648805,0.0003030159981624985
135,0.0004260780376541704,0.0003020275971555913
136,0.00042553329186621194,0.000301045392089608
137,0.0004249943971030892,0.0003000442134428092
138,0.0004244642458851794,0.00029904390235473827
139,0.0004239419105086382,0.00029805069233671845
140,0.0004234225898423656,0.0002970461019272493
141,0.00042290672875919857,0.0002960386813025583
142,0.00042239252724881883,0.00029504529242827134
143,0.00042187764818894693,0.00029404408679428425
144,0.0004213604598017237,0.0002930023551347073
145,0.00042083803361045224,0.0002919180824061517
146,0.00042030143393074267,0.0002908011414216493
147,0.0004197500803028652,0.0002896502293879166
148,0.0004191864552142631,0.00028841125127986413
149,0.0004186120264065235,0.0002872074811338362
150,0.000418056798619945,0.00028605373623907907
151,0.0004175409044677431,0.00028497323298572815
152,0.0004170577188632845,0.00028393377539363097
153,0.0004166060128626808,0.0002829179712782868
154,0.00041617024394254834,0.0002819459570508281
155,0.00041574548131345266,0.0002810155949026177
156,0.0004153373507150232,0.00028014109676322815
157,0.00041493491965522203,0.000279277449590154
158,0.0004145386885967421,0.00027841236627533695
159,0.00041414738467046943,0.0002775440601081672
160,0.0004137610579996675,0.00027668927002444187
161,0.00041337634589850767,0.00027582376285202126
162,0.000412997213032444,0.0002749787074704231
163,0.00041262024586093886,0.0002741261991270056
164,0.00041224530594831176,0.0002732768657469106
165,0.00041186868767629787,0.0002724234887864441
166,0.0004114889754669214,0.00027156867065720937
167,0.00041110474835260815,0.0002707025321962481
168,0.0004107167238428716,0.0002698345771271058
169,0.0004103149937388177,0.0002689426420891488
170,0.00040989690547268195,0.0002680210272294723
171,0.00040945260778282617,0.00026705363469029013
172,0.000408970462216838,0.0002660455706063658
173,0.00040843718002732626,0.0002649946238803254
174,0.0004078430687148178,0.00026385431093248456
175,0.0004071999294590944,0.0002626029983565042
176,0.0004065797610560102,0.0002614725293824449
177,0.00040600055914308145,0.00026037491916213184
178,0.00040543913366500946,0.00025928173404694957
179,0.0004048987664251524,0.0002582164759091525
180,0.0004043805743022526,0.0002572117333660241
181,0.0004038727819481027,0.00025620146744503554
182,0.0004033665893037025,0.00025519560228779234
183,0.00040286033679626476,0.0002542149235854264
184,0.0004023564626030358,0.0002532553496580063
185,0.00040185601342248943,0.00025231958848466587
186,0.0004013613478583037,0.0002514263829322193
187,0.0004008728137705475,0.0002505137825871564
188,0.00040039208867167066,0.00024964254116639496
189,0.00039992336124192835,0.00024877381934361025
190,0.00039946931138204743,0.0002479027221190997
191,0.00039902262710109996,0.0002470697966848754
192,0.00039858576105125296,0.0002462788731050254
193,0.00039814958717980764,0.0002454771699955348
194,0.00039771786184424643,0.00024466005561407655
195,0.00039728878830650713,0.00024383789515757765
196,0.0003968613498958774,0.0002430228413273157
197,0.0003964375372989616,0.00024219405181197958
198,0.00039602612805393866,0.000241438009172932
199,0.0003956185181291956,0.00024064100421541793
200,0.0003952224211177232,0.0002398975809972564
201,0.00039483630537269786,0.0002391241877128116
202,0.00039446076748414683,0.00023836013411214068
203,0.0003940957019314362,0.00023761366081254725
204,0.00039374047324243716,0.00023689403209242632
205,0.00039339234738945764,0.00023618480905001474
206,0.0003930549112271158,0.00023549980171744456
207,0.00039272525687467937,0.00023482562048064376
208,0.00039240087585914237,0.00023417960725386034
209,0.00039207962046410624,0.00023355578940192407
210,0.0003917615450860159,0.0002329364011529833
211,0.0003914489595141883,0.00023233111582654105
212,0.00039113884595858435,0.00023173645736691967
213,0.0003908331183040337,0.00023115090893539178
214,0.0003905339664982868,0.0002305787961549041
215,0.00039023736158568195,0.00023002498730255122
216,0.0003899481724522683,0.0002294839531797069
217,0.00038966451620340604,0.00022895551704674622
218,0.00038938689718999843,0.00022845164930913598
219,0.00038911257014319144,0.00022795080281370742
220,0.0003888452987734194,0.0002274599188240245
221,0.0003885827298281054,0.00022698360712225125
222,0.00038832442055175467,0.0002265190904092213
223,0.00038807188033984934,0.00022606235606045547
224,0.00038782368379764544,0.000225601363027553
225,0.0003875803203006625,0.00022516329614022238
226,0.00038734336538245244,0.00022473629214800895
227,0.0003871109224049,0.00022431761740749194
228,0.00038688121576486745,0.00022390446128239008
229,0.0003866577831946348,0.00022350274904800409
230,0.00038643702186327475,0.00022310287776318463
231,0.0003862203590133937,0.00022271083752540026
232,0.0003860072072172813,0.0002223239579259164
233,0.0003857981656442726,0.0002219437970779836
234,0.00038559151393461173,0.0002215678412043913
235,0.00038538818976289975,0.00022119740156499162
236,0.00038518759757853185,0.00022083115023137495
237,0.00038499043510349657,0.00022046864641279997
238,0.00038479675419342816,0.00022011316640683536
239,0.00038460521464773193,0.000219761424920183
240,0.0003844160824430806,0.0002194142148999328
241,0.00038422965019616106,0.00021907124954106456
242,0.00038404579629453895,0.00021873277993026105
243,0.00038386419851723416,0.00021839754798830572
244,0.0003836855560876232,0.00021806783373573457
245,0.00038350906841938564,0.00021774254882157864
246,0.0003833347937586796,0.00021742107584776189
247,0.00038316434259445125,0.00021710700807902453
248,0.00038299432413796674,0.00021679424244211987
249,0.000382827191849833,0.00021648657910356466
250,0.00038266222336989824,0.00021618206956190987
251,0.0003824993983716778,0.0002158820474340411
252,0.0003823390393456316,0.00021558619985378094
253,0.00038218100123457293,0.00021529430854240093
254,0.00038202503476958356,0.00021500675449549983
255,0.00038187109979815665,0.00021472325831630522
256,0.00038171934980835035,0.0002144441410729831
257,0.0003815699562278857,0.00021416888299757953
258,0.00038142275833124396,0.00021389731647848914
259,0.0003812776366233328,0.000213630572067235
260,0.00038113273862224546,0.00021336539688160305
261,0.00038099163035565256,0.00021310570234411651
262,0.0003808523756488862,0.00021284930685810236
263,0.0003807156973625607,0.0002125971652937799
264,0.00038058109514947446,0.00021234927685740828
265,0.0003804478192780162,0.00021210442236307161
266,0.0003803170207353856,0.00021186486119404436
267,0.00038018749459990344,0.00021162801236972552
268,0.00038005994483009326,0.00021139483168636534
269,0.0003799341897195003,0.00021116523566888645
270,0.0003798098767114059,0.00021093861935448578
271,0.00037968767196015166,0.0002107165227326649
272,0.00037956730117368455,0.0002104966377373785
273,0.0003794481048961638,0.0002102805113695054
274,0.00037933039141260826,0.00021006727011726152
275,0.000379214491220881,0.00020985732236030426
276,0.0003791001922402915,0.00020964984909038653
277,0.0003789867117856851,0.0002094458665603518
278,0.00037887584062806876,0.00020924446580465882
279,0.0003787651836684851,0.0002090463290435516
280,0.0003786565258263773,0.00020885082908948376
281,0.0003785487751691435,0.00020865806780586188
282,0.00037844297970415997,0.00020846890719522808
283,0.0003783376766944664,0.00020828093865103174
284,0.00037823340964254743,0.00020809560347433118
285,0.00037813102294445756,0.00020791395601752976
286,0.0003780294157747578,0.00020773364019326189
287,0.0003779289475811532,0.00020755677621557631
288,0.0003778297941800374,0.0002073822052228603
289,0.00037773158134080754,0.00020720985022225333
290,0.00037763412112047374,0.00020703998452518136
291,0.00037753792687826766,0.00020687177271942015
292,0.0003774426066749064,0.00020670661152425137
293,0.00037734773111339936,0.0002065431329273534
294,0.00037725433330273344,0.0002063819024690681
295,0.0003771615413984003,0.00020622309146512468
296,0.00037706997150847214,0.0002060663219625977
297,0.0003769793295533712,0.0002059116558732719
298,0.0003768891214609279,0.00020575938397087156
299,0.0003767997446370178,0.00020560900910905646
300,0.00037671128161948804,0.00020546085844133896
301,0.00037662351428359876,0.00020531452649844473
302,0.00037653624925826476,0.00020517038356047124
303,0.00037645033421179665,0.0002050281360756013
304,0.00037636434582829543,0.0002048873440468345
305,0.00037627967535555065,0.00020474911990194495
306,0.0003761954901006354,0.00020461288910486142
307,0.0003761122847131759,0.00020447838614927604
308,0.0003760291056192564,0.0002043458852726458
309,0.00037594666759509384,0.000204215314112265
310,0.0003758650864400561,0.00020408626494992693
311,0.00037578404601570957,0.00020395889666608788
312,0.000375703827043128,0.0002038338074767539
313,0.00037562411769555645,0.0002037107395484451
314,0.00037554469549807933,0.00020358893459408798
315,0.000375465995391274,0.0002034690993076021
316,0.00037538790338513783,0.00020335097122535278
317,0.00037531032616262714,0.00020323459678117862
318,0.00037523330764896754,0.00020312001420692965
319,0.00037515658102054935,0.00020300649643600495
320,0.00037508026785130995,0.0002028952113257467
321,0.0003750051153320499,0.0002027857176885432
322,0.0003749303337711368,0.00020267757420449264
323,0.0003748555666466475,0.00020257139549357818
324,0.0003747817532885598,0.0002024667734407227
325,0.0003747083604731227,0.00020236399987797168
326,0.0003746356184516723,0.00020226271934172308
327,0.0003745627764146775,0.00020216294770679353
328,0.0003744908933411968,0.0002020650659687817
329,0.00037441903671524464,0.00020196813116358085
330,0.00037434789694435454,0.00020187338840597395
331,0.00037427721347994906,0.00020177998098502443
332,0.00037420698197185255,0.00020168795784808357
333,0.00037413709959423013,0.00020159783519127153
334,0.00037406776560822787,0.00020150909562785687
335,0.0003739987897995253,0.00020142168121475897
336,0.00037393035864822133,0.00020133586367592214
337,0.0003738620478774436,0.00020125140713802962
338,0.0003737935288756884,0.00020116827363381162
339,0.0003737261992042746,0.00020108678462830458
340,0.0003736599965748456,0.00020100683759665116
341,0.00037359270882680667,0.00020092831228711558
342,0.0003735268151753449,0.00020085115075661717
343,0.00037346118172598637,0.00020077546730383553
344,0.00037339526316688135,0.0002007010818818923
345,0.0003733305473736162,0.00020062829849352553
346,0.00037326593290479786,0.0002005567517533729
347,0.00037320147677467614,0.00020048657884630798
348,0.00037313752199268145,0.00020041775820903819
349,0.000373073906909364,0.0002003502645741471
350,0.0003730107861291987,0.00020028418763434852
351,0.0003729476149177928,0.00020021934773963452
352,0.00037288552228048464,0.0002001560024589046
353,0.0003728232599093293,0.0002000938096898608
354,0.0003727612028818666,0.00020003295463869687
355,0.0003726996149034387,0.00019997337539362807
356,0.0003726384838474496,0.00019991509193046527
357,0.00037257783535298787,0.00019985806442987682
358,0.0003725169529499629,0.00019980231432286514
359,0.00037245706000017917,0.00019974784134484997
360,0.0003723970820487319,0.00019969459271206605
361,0.0003723376078707309,0.00019964255969336426
362,0.00037227827016505653,0.00019959174480225722
363,0.000372219135762727,0.0001995421975152567
364,0.000372160930912104,0.00019949380922215906
365,0.00037210252718530623,0.00019944663905665616
366,0.00037204471292656666,0.0001994006548722444
367,0.0003719873172471241,0.00019935589423932304
368,0.000371929833332259,0.00019931224378524348
369,0.00037187295139701936,0.0001992697516636161
370,0.00037181576333260015,0.00019922842885452237
371,0.0003717594785263476,0.00019918831147317014
372,0.0003717031974543167,0.00019914923931620168
373,0.0003716475466188048,0.00019911130604503507
374,0.0003715917933039323,0.00019907454208640212
375,0.00037153687429886616,0.00019903882639482617
376,0.0003714818674048517,0.00019900413952365686
377,0.00037142684284065453,0.00019897081987106834
378,0.0003713725909138611,0.0001989382704116658
379,0.00037131837028523453,0.00019890698075125164
380,0.0003712642949832746,0.00019887672282162716
381,0.0003712107421643662,0.00019884754437953233
382,0.0003711578592725182,0.00019881937226852062
383,0.0003711045191887515,0.00019879227395656264
384,0.00037105157708831714,0.00019876612588466908
385,0.0003709990295834677,0.00019874106960328803
386,0.000370947055185396,0.00019871717694596472
387,0.00037089502692983916,0.00019869411970086564
388,0.0003708430641963979,0.00019867211098740386
389,0.00037079152185161886,0.0001986511248767122
390,0.00037074017064509147,0.00019863116890932856
391,0.0003706892877176562,0.00019861212389183822
392,0.0003706384095253679,0.00019859411854254589
393,0.0003705882093060402,0.00019857696620006622
394,0.00037053801551573324,0.00019856089480030774
395,0.0003704881342066324,0.00019854570855386554
396,0.0003704380342338318,0.0001985314908035269
397,0.00037038853708759356,0.0001985181298964149
398,0.0003703396767223865,0.0001985058533715677
399,0.0003702908438056333,0.0001984943581522781
400,0.0003702420669407017,0.0001984836247918958
401,0.00037019367142834223,0.00019847391244680196
402,0.000370145220711098,0.000198465376293329
403,0.00037009673842620694,0.00019845757712821731
404,0.00037004913780259253,0.00019845075175081465
405,0.00037000156774569953,0.0001984445510474457
406,0.0003699540364554167,0.00019843941475053065
407,0.00036990684775109576,0.00019843535582450303
408,0.0003698598883356825,0.00019843188797081398
409,0.00036981308398670987,0.00019842927894470367
410,0.00036976676127533357,0.0001984276570676064
411,0.0003697205466254018,0.00019842693635093217
412,0.00036967462659400776,0.0001984268430863846
413,0.00036962885781783835,0.00019842745453140445
414,0.0003695827769839313,0.00019842943954493172
415,0.0003695375935951243,0.00019843191786838527
416,0.00036949245170622366,0.00019843512140637772
417,0.0003694473903148223,0.00019843925163678995
418,0.00036940266696672156,0.00019844417719551446
419,0.000369358089407253,0.00019844982611671598
420,0.00036931369020498883,0.0001984564762096852
421,0.00036926946797403233,0.00019846397666366432
422,0.00036922544373381666,0.00019847151773071594
423,0.0003691811503601635,0.0001984806317275136
424,0.00036913770692615164,0.00019849033269565554
425,0.0003690942066318784,0.00019850104713854805
426,0.00036905142750434585,0.00019851228875764223
427,0.0003690084992004337,0.00019852404736659743
428,0.0003689656992459537,0.00019853704963514413
429,0.0003689228625652114,0.00019855079312533649
430,0.00036888073611802486,0.0001985650878685357
431,0.00036883894294049475,0.00019857975593450564
432,0.0003687966864115051,0.00019859547874974932
433,0.0003687554207601506,0.00019861130408985032
434,0.0003687134070325613,0.00019862857985902916
435,0.00036867205191387615,0.00019864617140476847
436,0.00036863066168580814,0.00019866484852338378
437,0.0003685895710809048,0.00019868394632463937
438,0.0003685488392307581,0.00019870377767471257
439,0.0003685085156811746,0.0001987246903643774
440,0.00036846799487229585,0.00019874510683373295
441,0.0003684273480623098,0.00019876731213034046
442,0.0003683871409665453,0.00019879021631574934
443,0.00036834745215764514,0.00019881356182106007
444,0.0003683076063574479,0.00019883758716539226
445,0.0003682680175640921,0.0001988622019945813
446,0.00036822853444535875,0.00019888727983925493
447,0.00036818914857037643,0.00019891357157823884
448,0.00036815002928802093,0.00019894006426594306
449,0.00036811128589164506,0.00019896767877402124
450,0.0003680727183886572,0.00019899490302619101
451,0.000368034214636917,0.00019902302261801775
452,0.0003679955306416131,0.00019905245704153045
453,0.00036795750687209267,0.00019908227166690103
454,0.0003679195558236513,0.00019911239810012788
455,0.00036788124209374595,0.00019914292180064048
456,0.00036784350447339456,0.0001991747800440697
457,0.00036780584015157913,0.0001992070720668628
458,0.00036776848469223956,0.00019924033020453697
459,0.00036773138589326726,0.00019927409805611454
460,0.00036769432474448836,0.00019930771099594
461,0.00036765750189294557,0.00019934207732810386
462,0.0003676201893579062,0.0001993773587111553
463,0.00036758373465441987,0.00019941307175692848
464,0.0003675470188633963,0.000199449822883418
465,0.0003675108619737094,0.00019948670021469958
466,0.00036747478827632097,0.0001995239275856875
467,0.0003674391348136062,0.00019956183109157296
468,0.0003674031235970601,0.00019960102839501235
469,0.00036736735968607867,0.00019963922823080794
470,0.0003673320273664243,0.0001996786807219244
471,0.0003672964995968397,0.00019971865059977229
472,0.0003672608613019942,0.00019975979944733394
473,0.00036722606736470616,0.00019980105862487106
474,0.0003671909971335144,0.00019984282950066368
475,0.0003671563029037936,0.00019988493943608112
476,0.00036712121288507696,0.00019992793214359235
477,0.0003670868041115769,0.00019997153351803055
478,0.00036705243310376155,0.00020001586434029213
479,0.000367018430359494,0.00020005990690234203
480,0.00036698402185547386,0.00020010572321056813
481,0.000366950309572054,0.0002001502950654619
482,0.0003669164359471613,0.0002001967111771757
483,0.0003668824475238262,0.00020024323126893829
484,0.00036684945810102075,0.0002002899881600487
485,0.00036681574697251476,0.00020033774820727888
486,0.0003667827941604801,0.00020038530002983117
487,0.00036674970287426805,0.00020043337797026405
488,0.00036671627670152004,0.0002004828400624154
489,0.0003666832922063472,0.00020053258737210523
490,0.00036665075100562904,0.0002005826638196595
491,0.00036661829599998546,0.00020063218094450844
492,0.00036658587213852026,0.00020068277200070125
493,0.0003665535661552678,0.00020073400466406549
494,0.0003665210170241408,0.00020078600804977626
495,0.0003664892263249765,0.00020083815761609002
496,0.0003664570189713717,0.00020089097881943665
497,0.00036642534984614476,0.00020094339071709494
498,0.00036639332966558716,0.00020099704892014746
499,0.00036636213613390706,0.00020105171940733933
500,0.0003663304908769008,0.0002011059360070662
501,0.0003662991675328976,0.00020116080678152766
502,0.00036626821356885894,0.0002012159084022807
503,0.00036623712459538457,0.0002012709850201976
504,0.00036620595816568415,0.00020132732183397324
505,0.0003661756745906714,0.00020138352013997394
506,0.0003661442824137993,0.000201441107227848
507,0.0003661135548513836,0.00020149898006242107
508,0.0003660834842424953,0.00020155672907342458
509,0.00036605339026584896,0.00020161429830212993
510,0.00036602282150409546,0.00020167269910664553
511,0.0003659926559227869,0.0002017327769532461
512,0.00036596280848176255,0.00020179145794827492
513,0.0003659327930392619,0.00020185197579187595
514,0.00036590285767079206,0.0002019125804178078
515,0.00036587330931397256,0.0002019731690366329
516,0.00036584381242781613,0.0002020347803905183
517,0.00036581446441006233,0.00020209530180595307
518,0.0003657849269094335,0.0002021575916759585
519,0.0003657559368379966,0.00020221960968972946
520,0.00036572679443341535,0.00020228241403608328
521,0.00036569807615171793,0.00020234518398700113
522,0.0003656689498774343,0.00020240810977570204
523,0.0003656403529001942,0.0002024720199353231
524,0.00036561152432421865,0.0002025363793522543
525,0.00036558330638972284,0.00020260028038385577
526,0.00036555496992256303,0.00020266496589597821
527,0.0003655264540587764,0.00020272963831137697
528,0.0003654981704866735,0.00020279515883885323
529,0.000365470061114085,0.0002028609398456121
530,0.00036544230329728974,0.00020292737423336472
531,0.0003654146011088477,0.00020299295654033564
532,0.0003653866598532269,0.00020305978396208956
533,0.00036535880082747625,0.00020312668930273504
534,0.00036533109894701127,0.00020319392880827018
535,0.0003653036759782548,0.00020326255140720273
536,0.000365276062833675,0.00020333083653399213
537,0.0003652491312037917,0.00020339914864796977
538,0.00036522207334181836,0.0002034683063605123
539,0.0003651951397870786,0.00020353645059830423
540,0.00036516810729471405,0.0002036058530476029
541,0.00036514091638665863,0.00020367590729041365
542,0.0003651142942352053,0.00020374593375229531
543,0.00036508753287812904,0.0002038167924514379
544,0.00036506121296764517,0.00020388713005972518
545,0.00036503469129370173,0.0002039576646480286
546,0.0003650080499706775,0.00020402961341791195
547,0.000364981816794228,0.00020410233198411086
548,0.00036495577875973175,0.0002041726722382009
549,0.00036492999349739254,0.0002042449333451011
550,0.00036490366619545966,0.00020431769027544016
551,0.00036487774442229664,0.00020439060873203826
552,0.0003648517471947584,0.00020446350059831855
553,0.0003648264653593913,0.00020453626864102924
554,0.0003648006538035121,0.00020460957986704836
555,0.00036477510360465016,0.00020468427855203943
556,0.00036474999142613594,0.00020475797791732475
557,0.00036472437820747177,0.00020483208738203922
558,0.00036469963598637913,0.00020490626312411305
559,0.0003646743985382032,0.00020498100718462163
560,0.0003646493179273358,0.00020505558892513034
561,0.00036462388579917225,0.00020513261393220587
562,0.00036459920613591624,0.00020520772708220068
563,0.00036457422738845545,0.00020528411590600048
564,0.0003645495684366555,0.00020536059045380998
565,0.00036452487341304455,0.00020543671297756108
566,0.00036450022062078544,0.0002055137541240335
567,0.0003644760884637156,0.0002055918051734228
568,0.0003644516098709708,0.00020566857062724673
569,0.0003644273125612123,0.00020574695121137088
570,0.0003644032521627932,0.00020582419925961983
571,0.00036437894361187267,0.00020590101908469065
572,0.0003643550663443021,0.0002059805240027014
573,0.0003643313439891836,0.0002060583742356605
574,0.0003643077165679883,0.00020613753744824366
575,0.00036428382286214314,0.00020621613736941733
576,0.00036426010555014874,0.00020629441926509819
577,0.0003642361665331813,0.00020637381147191097
578,0.00036421250484954004,0.00020645556982013989
579,0.0003641891496800497,0.00020653532159154895
580,0.0003641661375199898,0.0002066150164781985
581,0.000364142832165786,0.00020669528060931374
582,0.00036411931061169884,0.0002067761911100454
583,0.0003640962255380742,0.00020685610731809655
584,0.0003640731933980037,0.0002069383961497806
585,0.00036405040432881347,0.00020701923759506
586,0.0003640276291185901,0.00020710097755495966
587,0.00036400450385396156,0.00020718328940512782
588,0.0003639818255025179,0.0002072655180447989
